Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8544968,20231214174343.834999999,20231214104343.834999999,1702575823835,1.189660E+4,7.206024E-18,2.320970E-16,6.022876E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544969,20231214174346.199000000,20231214104346.199000000,1702575826199,1.145020E+4,2.620207E-17,7.813520E-16,9.261554E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544970,20231214174346.469000000,20231214104346.469000000,1702575826469,8.781150E+3,1.011158E-17,1.773400E-16,6.742872E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8544973,20231214174437.961000000,20231214104437.961000000,1702575877961,8.850330E+3,8.609022E-18,1.534620E-16,6.390820E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8544974,20231214174447.347000000,20231214104447.347000000,1702575887347,8.095510E+3,9.547316E-18,1.423960E-16,6.615039E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8544975,20231214174540.427999999,20231214104540.427999999,1702575940428,8.242750E+3,2.355363E-17,3.639880E-16,8.938361E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544980,20231214174649.364000000,20231214104649.364000000,1702576009364,8.686550E+3,1.171839E-17,2.012290E-16,7.082631E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8544981,20231214174703.884000000,20231214104703.884000000,1702576023884,9.655220E+3,9.286542E-18,1.969080E-16,6.554255E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544983,20231214174748.216999999,20231214104748.216999999,1702576068217,1.074210E+4,2.976513E-18,7.812160E-17,4.485469E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8544988,20231214174840.322999999,20231214104840.322999999,1702576120323,1.011860E+4,1.989109E-17,4.632170E-16,8.448733E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544994,20231214174921.549000000,20231214104921.549000000,1702576161549,1.058580E+4,1.208847E-17,3.082810E-16,7.156419E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8544999,20231214175041.725000000,20231214105041.725000000,1702576241725,9.254780E+3,1.720222E-17,3.351210E-16,8.049461E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545000,20231214175043.569000000,20231214105043.569000000,1702576243569,1.141050E+4,2.499408E-18,7.401700E-17,4.231728E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545001,20231214175044.976999999,20231214105044.976999999,1702576244977,9.417020E+3,8.728557E-18,1.759590E-16,6.420263E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545003,20231214175053.660000000,20231214105053.660000000,1702576253660,9.865150E+3,1.338348E-17,2.964180E-16,7.403351E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545004,20231214175101.986000000,20231214105101.986000000,1702576261986,8.089370E+3,9.623275E-18,1.431510E-16,6.632536E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545005,20231214175112.961000000,20231214105112.961000000,1702576272961,1.077440E+4,8.709748E-18,2.299730E-16,6.415648E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545006,20231214175113.395999999,20231214105113.395999999,1702576273396,9.057500E+3,1.023314E-17,1.909460E-16,6.769786E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545009,20231214175128.041999999,20231214105128.041999999,1702576288042,9.108340E+3,2.206719E-17,4.161670E-16,8.746233E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545013,20231214175156.373000000,20231214105156.373000000,1702576316373,1.053740E+4,1.300042E-17,3.283290E-16,7.332033E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545017,20231214175233.391999999,20231214105233.391999999,1702576353392,1.052280E+4,2.800576E-17,7.045460E-16,9.469371E-8,2.200754E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545018,20231214175235.589999999,20231214105235.589999999,1702576355590,1.043560E+4,7.650283E-18,1.892830E-16,6.144188E-8,2.200754E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545020,20231214175249.445999999,20231214105249.445999999,1702576369446,8.345150E+3,1.405592E-17,2.223960E-16,7.525322E-8,2.200754E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545028,20231214175411.111999999,20231214105411.111999999,1702576451112,1.074300E+4,7.882569E-18,2.068050E-16,6.205754E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545033,20231214175514.442999999,20231214105514.442999999,1702576514443,8.646170E+3,1.499154E-17,2.550480E-16,7.688721E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545035,20231214175515.675999999,20231214105515.675999999,1702576515676,8.471740E+3,8.656078E-18,1.412240E-16,6.402443E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545037,20231214175529.361000000,20231214105529.361000000,1702576529361,8.062570E+3,5.629581E-18,8.328200E-17,5.547075E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545038,20231214175606.774999999,20231214105606.774999999,1702576566775,1.636640E+4,5.274652E-18,3.215350E-16,5.427960E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545039,20231214175607.160000000,20231214105607.160000000,1702576567160,1.404300E+4,9.905950E-18,4.445740E-16,6.696852E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545040,20231214175614.097999999,20231214105614.097999999,1702576574098,1.515200E+4,1.848470E-17,9.663260E-16,8.244724E-8,2.195833E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545041,20231214175614.535999999,20231214105614.535999999,1702576574536,8.498580E+3,1.598417E-17,2.628780E-16,7.854805E-8,2.195833E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545044,20231214175655.236000000,20231214105655.236000000,1702576615236,1.183160E+4,6.012510E-18,1.915450E-16,5.670098E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545046,20231214175715.932999999,20231214105715.932999999,1702576635933,8.986080E+3,2.508305E-17,4.606870E-16,9.127786E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545055,20231214175928.912999999,20231214105928.912999999,1702576768913,1.017470E+4,2.966547E-18,6.989120E-17,4.480458E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545061,20231214180049.006999999,20231214110049.006999999,1702576849007,8.476110E+3,2.292728E-17,3.748640E-16,8.858417E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545062,20231214180049.972999999,20231214110049.972999999,1702576849973,1.122020E+4,3.583033E-18,1.026550E-16,4.771507E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545067,20231214180151.112999999,20231214110151.112999999,1702576911113,1.305850E+4,1.899161E-17,7.361910E-16,8.319412E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545078,20231214180403.300000000,20231214110403.300000000,1702577043300,2.980570E+4,2.738043E-17,5.535630E-15,9.398361E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545080,20231214180418.206999999,20231214110418.206999999,1702577058207,8.938810E+3,1.963675E-17,3.570730E-16,8.412567E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545086,20231214180515.490999999,20231214110515.490999999,1702577115491,1.103490E+4,3.694175E-18,1.023150E-16,4.820341E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545087,20231214180518.651000000,20231214110518.651000000,1702577118651,1.469790E+4,4.873399E-18,2.394570E-16,5.286675E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545091,20231214180625.225000000,20231214110625.225000000,1702577185225,1.234350E+4,1.016108E-17,3.523260E-16,6.753859E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545093,20231214180639.174000000,20231214110639.174000000,1702577199174,8.576590E+3,9.680901E-18,1.620590E-16,6.645749E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545094,20231214180655.317999999,20231214110655.317999999,1702577215318,8.061090E+3,9.584055E-18,1.417310E-16,6.623513E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545100,20231214180751.805999999,20231214110751.805999999,1702577271806,1.580680E+4,3.766699E-18,2.142990E-16,4.851682E-8,2.195833E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545101,20231214180805.577000000,20231214110805.577000000,1702577285577,9.738210E+3,7.330945E-18,1.581260E-16,6.057480E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545104,20231214180825.322000000,20231214110825.322000000,1702577305322,8.282220E+3,7.834257E-18,1.222980E-16,6.193050E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545107,20231214180851.981999999,20231214110851.981999999,1702577331982,9.178090E+3,8.140260E-18,1.561400E-16,6.272656E-8,2.195833E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545110,20231214180907.334999999,20231214110907.334999999,1702577347335,1.008750E+4,1.158981E-17,2.682430E-16,7.056632E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545115,20231214180950.052000000,20231214110950.052000000,1702577390052,9.544670E+3,9.028940E-18,1.870870E-16,6.493082E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545120,20231214181021.895000000,20231214111021.895000000,1702577421895,1.917800E+4,3.381075E-18,2.830020E-16,4.680119E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545122,20231214181034.876000000,20231214111034.876000000,1702577434876,1.026420E+4,1.358713E-17,3.254020E-16,7.440714E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545126,20231214181108.557000000,20231214111108.557000000,1702577468557,1.359050E+4,4.563837E-18,1.919430E-16,5.172280E-8,2.195833E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545132,20231214181149.699999999,20231214111149.699999999,1702577509700,8.402950E+3,9.112270E-18,1.464260E-16,6.512997E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545133,20231214181153.475000000,20231214111153.475000000,1702577513475,1.005760E+4,1.518377E-17,3.493440E-16,7.721444E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545136,20231214181225.930999999,20231214111225.930999999,1702577545931,1.113020E+4,7.532563E-18,2.123620E-16,6.112510E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545140,20231214181314.262000000,20231214111314.262000000,1702577594262,1.111360E+4,3.513296E-17,9.869820E-16,1.021277E-7,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545144,20231214181336.893999999,20231214111336.893999999,1702577616894,1.169270E+4,7.118981E-18,2.213770E-16,5.998527E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545145,20231214181352.591999999,20231214111352.591999999,1702577632592,9.992900E+3,1.506116E-16,3.420790E-15,1.659045E-7,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545160,20231214181600.662000000,20231214111600.662000000,1702577760662,8.520430E+3,6.623708E-18,1.094340E-16,5.856063E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545167,20231214181754.086000000,20231214111754.086000000,1702577874086,1.179160E+4,7.321562E-18,2.316740E-16,6.054894E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545170,20231214181817.765999999,20231214111817.765999999,1702577897766,1.254330E+4,2.891831E-18,1.034860E-16,4.442523E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545171,20231214181823.466000000,20231214111823.466000000,1702577903466,1.091820E+4,1.086927E-17,2.947050E-16,6.907254E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545172,20231214181826.532000000,20231214111826.532000000,1702577906532,1.455300E+4,8.473498E-18,4.081810E-16,6.357108E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545176,20231214181857.594000000,20231214111857.594000000,1702577937594,1.454870E+4,7.834132E-18,3.773700E-16,6.193017E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545179,20231214181920.746999999,20231214111920.746999999,1702577960747,8.709960E+3,6.024366E-18,1.039510E-16,5.673823E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",3," Iron "
8545182,20231214181927.939999999,20231214111927.939999999,1702577967940,8.037260E+3,1.259086E-17,1.850970E-16,7.254215E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545183,20231214181929.259000000,20231214111929.259000000,1702577969259,1.178250E+4,2.072309E-17,6.547230E-16,8.564924E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545185,20231214181939.802000000,20231214111939.802000000,1702577979802,1.164840E+4,4.574884E-18,1.412670E-16,5.176450E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545212,20231214182413.990999999,20231214112413.990999999,1702578253991,1.011080E+4,3.282533E-17,7.632470E-16,9.984087E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545223,20231214182521.013000000,20231214112521.013000000,1702578321013,8.281180E+3,1.097160E-17,1.712310E-16,6.928863E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545226,20231214182527.444999999,20231214112527.444999999,1702578327445,1.010740E+4,5.869376E-18,1.364580E-16,5.624743E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545235,20231214182631.620000000,20231214112631.620000000,1702578391620,1.256050E+4,4.853076E-18,1.741470E-16,5.279317E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545245,20231214182753.722000000,20231214112753.722000000,1702578473722,1.141280E+4,2.152775E-17,6.381330E-16,8.674376E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545247,20231214182821.361000000,20231214112821.361000000,1702578501361,8.140130E+3,1.099476E-17,1.657970E-16,6.933736E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545248,20231214182830.836000000,20231214112830.836000000,1702578510836,9.232890E+3,9.144051E-17,1.772960E-15,1.404812E-7,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545250,20231214182847.239000000,20231214112847.239000000,1702578527239,1.365970E+4,7.685636E-18,3.259900E-16,6.153638E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545252,20231214182906.706000000,20231214112906.706000000,1702578546706,1.428880E+4,1.472932E-17,6.843880E-16,7.643629E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545253,20231214182911.882999999,20231214112911.882999999,1702578551883,1.784490E+4,7.476589E-18,5.418260E-16,6.097331E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545259,20231214182954.341999999,20231214112954.341999999,1702578594342,1.056140E+4,8.938790E-18,2.269080E-16,6.471400E-8,2.197063E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545264,20231214183035.651000000,20231214113035.651000000,1702578635651,9.569920E+3,7.794776E-18,1.622790E-16,6.182629E-8,2.199524E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545265,20231214183045.037000000,20231214113045.037000000,1702578645037,1.772370E+4,6.235741E-18,4.450370E-16,5.739420E-8,2.200754E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545266,20231214183054.950999999,20231214113054.950999999,1702578654951,9.965880E+3,1.044440E-17,2.359390E-16,6.816056E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545278,20231214183145.924000000,20231214113145.924000000,1702578705924,8.937800E+3,1.371640E-17,2.492220E-16,7.464236E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545281,20231214183321.356000000,20231214113321.356000000,1702578801356,8.322780E+3,1.373642E-17,2.164190E-16,7.467865E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
8545291,20231214183444.868000000,20231214113444.868000000,1702578884868,1.056000E+4,5.443958E-18,1.380790E-16,5.485424E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",4," Iron "
8545292,20231214183448.984999999,20231214113448.984999999,1702578888985,1.132920E+4,1.083892E-17,3.164240E-16,6.900819E-8,2.198294E+0," IDEX "," 2023_12_14_run0 "," 12-90 km/s. Fe/pt olivine mix. IDEX FM. Det2500. Position 5 ",5," Iron "
