Dust Event ID,UTC Timestamp,Local Timestamp,Integer Timestamp (ms),Velocity (m/s),Mass (kg),Charge (C),Radius (m) ,High Voltage (MV),Current Group ID,Current Experiment Name,Current Experiment Description,Estimate Quality,Dust Type
8356287,20230728001238.765999999,20230727181238.765999999,1690503158766,3.860390E+4,1.474956E-18,5.005100E-16,3.549482E-8,2.195833E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356288,20230728001242.038999999,20230727181242.038999999,1690503162039,1.839990E+4,7.993873E-18,6.155640E-16,6.234827E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356290,20230728001255.330000000,20230727181255.330000000,1690503175330,1.629370E+4,5.317010E-18,3.212440E-16,5.442450E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356291,20230728001304.668000000,20230727181304.668000000,1690503184668,1.809590E+4,7.936872E-18,5.914770E-16,6.219972E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356293,20230728001306.964000000,20230727181306.964000000,1690503186964,1.661930E+4,3.403806E-18,2.139530E-16,4.690584E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356295,20230728001315.822000000,20230727181315.822000000,1690503195822,2.703460E+4,9.434495E-19,1.569230E-16,3.058287E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356296,20230728001316.390000000,20230727181316.390000000,1690503196390,1.543070E+4,1.321014E-17,7.158250E-16,7.371251E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356299,20230728001320.155999999,20230727181320.155999999,1690503200156,1.892670E+4,3.558671E-18,2.901120E-16,4.760668E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356303,20230728001343.354999999,20230727181343.354999999,1690503223355,1.617310E+4,1.180081E-17,7.020750E-16,7.099199E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356304,20230728001344.177000000,20230727181344.177000000,1690503224177,1.341290E+4,2.197030E-17,8.990140E-16,8.733413E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356305,20230728001345.001999999,20230727181345.001999999,1690503225002,3.053980E+4,1.372275E-18,2.911110E-16,3.465126E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356306,20230728001345.320999999,20230727181345.320999999,1690503225321,2.215790E+4,2.626159E-18,2.932670E-16,4.302085E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356309,20230728001405.731000000,20230727181405.731000000,1690503245731,1.625780E+4,1.071420E-17,6.441220E-16,6.874248E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356310,20230728001407.870000000,20230727181407.870000000,1690503247870,2.009790E+4,2.238772E-18,2.056820E-16,4.079203E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356312,20230728001410.572999999,20230727181410.572999999,1690503250573,1.497420E+4,1.263457E-17,6.447270E-16,7.262601E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356313,20230728001411.555999999,20230727181411.555999999,1690503251556,2.171790E+4,4.345469E-18,4.664450E-16,5.088435E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356315,20230728001425.163999999,20230727181425.163999999,1690503265164,2.017600E+4,2.893104E-18,2.678670E-16,4.443174E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356317,20230728001432.047999999,20230727181432.047999999,1690503272048,1.832160E+4,6.262291E-18,4.781290E-16,5.747554E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356319,20230728001439.013000000,20230727181439.013000000,1690503279013,2.152760E+4,7.341315E-18,7.747050E-16,6.060335E-8,2.195833E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356320,20230728001439.743000000,20230727181439.743000000,1690503279743,2.203040E+4,3.802895E-18,4.202720E-16,4.867173E-8,2.195833E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356321,20230728001449.908999999,20230727181449.908999999,1690503289909,3.503020E+4,1.092970E-18,3.052260E-16,3.211994E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356323,20230728001455.654000000,20230727181455.654000000,1690503295654,2.064020E+4,2.423225E-18,2.349360E-16,4.188288E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356326,20230728001501.307999999,20230727181501.307999999,1690503301308,3.263530E+4,7.869219E-19,1.907370E-16,2.878829E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356327,20230728001503.276000000,20230727181503.276000000,1690503303276,2.416650E+4,1.721926E-18,2.287320E-16,3.737462E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356328,20230728001506.143000000,20230727181506.143000000,1690503306143,1.804620E+4,2.357472E-18,1.745260E-16,4.150058E-8,2.199524E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356329,20230728001516.722000000,20230727181516.722000000,1690503316722,1.584840E+4,5.280934E-18,3.016940E-16,5.430114E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356330,20230728001517.373000000,20230727181517.373000000,1690503317373,1.724880E+4,2.464939E-18,1.668050E-16,4.212185E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356331,20230728001519.828999999,20230727181519.828999999,1690503319829,2.086080E+4,5.918050E-18,5.857680E-16,5.640248E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356334,20230728001533.106999999,20230727181533.106999999,1690503333107,3.087830E+4,2.717522E-18,5.890090E-16,4.351407E-8,2.199524E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356335,20230728001536.632999999,20230727181536.632999999,1690503336633,1.806730E+4,2.497113E-18,1.854000E-16,4.230432E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356337,20230728001543.030999999,20230727181543.030999999,1690503343031,1.641340E+4,6.577404E-18,4.032550E-16,5.842385E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356338,20230728001543.438000000,20230727181543.438000000,1690503343438,2.172990E+4,2.411650E-18,2.591540E-16,4.181609E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356340,20230728001548.273999999,20230727181548.273999999,1690503348274,1.816970E+4,6.909228E-18,5.188120E-16,5.939025E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356341,20230728001548.598999999,20230727181548.598999999,1690503348599,2.385580E+4,1.352690E-18,1.750940E-16,3.448562E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356342,20230728001550.572000000,20230727181550.572000000,1690503350572,1.805900E+4,3.828771E-18,2.838500E-16,4.878187E-8,2.199524E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356343,20230728001554.584000000,20230727181554.584000000,1690503354584,2.163450E+4,2.373168E-18,2.526430E-16,4.159248E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356344,20230728001554.665999999,20230727181554.665999999,1690503354666,2.035780E+4,2.758556E-18,2.600330E-16,4.373199E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356346,20230728001601.302999999,20230727181601.302999999,1690503361303,2.466760E+4,1.111648E-17,1.538530E-15,6.959228E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356349,20230728001615.405000000,20230727181615.405000000,1690503375405,1.874450E+4,3.236718E-18,2.586650E-16,4.612541E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356350,20230728001617.533000000,20230727181617.533000000,1690503377533,1.713750E+4,4.707073E-18,3.144350E-16,5.225834E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356351,20230728001621.802000000,20230727181621.802000000,1690503381802,2.645690E+4,1.912444E-18,3.044750E-16,3.870510E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356354,20230728001635.317999999,20230727181635.317999999,1690503395318,3.076620E+4,2.552598E-18,5.495600E-16,4.261536E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356355,20230728001635.572999999,20230727181635.572999999,1690503395573,1.680730E+4,3.711933E-18,2.384960E-16,4.828053E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356356,20230728001638.351999999,20230727181638.351999999,1690503398352,2.022470E+4,8.463362E-18,7.873940E-16,6.354572E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356357,20230728001656.225000000,20230727181656.225000000,1690503416225,2.805710E+4,1.045577E-18,1.872090E-16,3.164881E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356358,20230728001708.685999999,20230727181708.685999999,1690503428686,1.528210E+4,1.031346E-17,5.478420E-16,6.787452E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356359,20230728001709.089000000,20230727181709.089000000,1690503429089,1.619140E+4,5.486756E-18,3.271670E-16,5.499762E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356363,20230728001718.765000000,20230727181718.765000000,1690503438765,1.908470E+4,4.834665E-18,4.005180E-16,5.272632E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356365,20230728001731.549000000,20230727181731.549000000,1690503451549,2.497780E+4,1.419240E-18,2.015080E-16,3.504214E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356366,20230728001731.628999999,20230727181731.628999999,1690503451629,1.985400E+4,1.913863E-18,1.716860E-16,3.871467E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356367,20230728001734.004999999,20230727181734.004999999,1690503454005,2.093550E+4,4.186029E-18,4.175390E-16,5.025424E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356370,20230728001746.881000000,20230727181746.881000000,1690503466881,1.926420E+4,4.122831E-18,3.478080E-16,5.000006E-8,2.199524E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356373,20230728001803.841999999,20230727181803.841999999,1690503483842,2.445200E+4,2.056722E-18,2.796980E-16,3.965493E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356374,20230728001804.498999999,20230727181804.498999999,1690503484499,2.069330E+4,2.660458E-18,2.591200E-16,4.320733E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356377,20230728001807.944999999,20230727181807.944999999,1690503487945,1.712370E+4,6.903304E-18,4.604020E-16,5.937327E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356379,20230728001819.912000000,20230727181819.912000000,1690503499912,3.318050E+4,1.310718E-18,3.284000E-16,3.412519E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356380,20230728001820.975000000,20230727181820.975000000,1690503500975,1.866600E+4,3.024143E-18,2.397910E-16,4.509268E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356381,20230728001827.285000000,20230727181827.285000000,1690503507285,1.562950E+4,4.671454E-18,2.596990E-16,5.212619E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356382,20230728001828.194000000,20230727181828.194000000,1690503508194,1.997260E+4,3.849474E-18,3.494610E-16,4.886964E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356383,20230728001831.057000000,20230727181831.057000000,1690503511057,2.096280E+4,2.849235E-18,2.849410E-16,4.420602E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356384,20230728001832.532000000,20230727181832.532000000,1690503512532,2.470710E+4,1.272892E-18,1.768330E-16,3.379371E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",3," Iron "
8356386,20230728001835.979000000,20230727181835.979000000,1690503515979,1.797870E+4,1.307785E-17,9.620130E-16,7.346561E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356388,20230728001841.470999999,20230727181841.470999999,1690503521471,1.985700E+4,3.608446E-18,3.237990E-16,4.782761E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356389,20230728001844.256999999,20230727181844.256999999,1690503524257,1.788450E+4,6.910091E-18,5.029970E-16,5.939272E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356390,20230728001850.074999999,20230727181850.074999999,1690503530075,3.255580E+4,1.332667E-18,3.212650E-16,3.431462E-8,2.198294E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356392,20230728001903.922999999,20230727181903.922999999,1690503543923,2.736010E+4,2.587147E-18,4.407420E-16,4.280676E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356393,20230728001909.501999999,20230727181909.501999999,1690503549502,1.777650E+4,2.630042E-18,1.891400E-16,4.304205E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",4," Iron "
8356396,20230728001920.319000000,20230727181920.319000000,1690503560319,1.639230E+4,1.092337E-17,6.679820E-16,6.918697E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
8356397,20230728001921.146999999,20230727181921.146999999,1690503561147,2.110420E+4,3.301713E-18,3.346610E-16,4.643211E-8,2.197063E+0," IDEX "," 2023_07_27_Iron_run4 "," 15-90km/s. Fe on IDEX FM. Position 2. Detector: +2400 V. Sensor: +2940 V. Rejection: -200 V Target: +2500 V Trigger: 1 ",5," Iron "
